OBJECTID,COD_SIG,COD_VIA,COD_CICLOVIA,DESIGNACAO,NOME_PROJETO,HIERARQUIA,EIXO,TIPOLOGIA,NIVEL_SEGREGACAO,TIPO_INTERVENCAO,SITUACAO,ANO,ENTIDADE_RESPONSAVEL,FREGUESIA,COMP_M,COMP_KM,IDTIPO,ZONAMENTO,GlobalID,Shape__Length
130310,0000080,100629,0448,Avenida General Correia Barreto,,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,São Domingos de Benfica,1605.89,1.60589209,9196,Monsanto,502c3482-2f9f-4310-9b56-061a299e7be6,2058.0541252588
130321,0000736,,0123,Keil do Amaral,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Ajuda,634.13,0.63412874,9196,Monsanto,7afe89b5-8583-42ed-853e-aad54fb76c81,813.026575196423
130322,0000738,,0123,Keil do Amaral,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Alcântara,724.61,0.724613,9196,Monsanto,fe31dd4a-6962-48c4-891a-d4c1b5510dcc,928.876679099746
130323,0000740,,0124,Volta do Planalto,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,221.41,0.22141184,9196,Monsanto,caf46c93-cd6c-49b0-bea7-fc3660852312,284.065174521183
130334,0000119,66809,0088,Avenida Álvaro Pais,Avenida Álvaro Pais,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,59.92,0.05992228,9196,Bairro Santos,113947bf-2c97-46d0-a091-a96089310d99,76.8765128077759
130335,0000120,66809,0088,Avenida Álvaro Pais,Avenida Álvaro Pais,Complementar,,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,CML/DMM; EMEL,Avenidas Novas,1395.46,1.39546133,9196,Bairro Santos,81c94735-159f-4dcd-93ee-c07ad5d8a43d,1788.23715028179
130336,0000392,67025,0086,Avenida dos Defensores de Chaves,Avenida Defensores de Chaves,Complementar,,Faixa Ciclável,Faixa ciclável (separação visual),Provisória,Executado,2019,CML/DMM,Arroios,265.75,0.26574924,9196,Avenidas Novas,5d32bf5c-c0ee-48e7-8c21-f59cd971b794,341.542813943746
130337,0000746,,0136,Rota da Água,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,São Domingos de Benfica,1450.42,1.45042119,9196,Monsanto,266ba667-f708-4a4f-a744-a10f49619821,1860.16883330134
130348,0000132,419,0162,Rua Fernando Namora,Parque Quinta da Granja Sul - Telheiras,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Lumiar,760.84,0.76084024,9196,,d31128ee-c2c7-443b-8015-ab146c146734,974.552236600369
130349,4881,67001,0421,Avenida Barbosa du Bocage,Planalto - Avenida Barbosa du Bocage - Nascente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,133.82,0.1338167,9196,Avenidas Novas,be1f1c12-098c-4f3f-a1ec-693060193eb5,171.347906774251
130356,0000739,,0124,Volta do Planalto,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,544.56,0.5445612,9196,Monsanto,cf6e216e-a27f-486d-a1c9-c2dbb811e0e0,697.938152502782
130357,0000741,,0124,Volta do Planalto,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,São Domingos de Benfica,453.3,0.45330431,9196,Monsanto,e440c131-c2c0-47d5-93ed-25c7b1b2a589,581.138647011197
130358,0000742,,0124,Volta do Planalto,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Campolide,982.17,0.98216545,9196,Monsanto,ff36c0b6-8293-482a-afcc-dc4b63920e98,1259.50842088056
130370,159379,67002,0653,Avenida Elias Garcia,Planalto - Avenida Elias Garcia - Poente,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,84.24,0.08424499,9196,Avenidas Novas,6524a2c7-2d5c-488a-bce6-1ac3fac0ebc6,107.867099066765
130373,0000046,33419,0005,Avenida Marechal Gomes da Costa,Avenida Marechal Gomes da Costa,Principal,Panorâmico,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Parque das Nações,383.3,0.38329766,9196,Parque das Nações Sul,f9ac1807-c90c-4b4c-8b5d-6470e2bc6db8,491.451822598236
130374,0000026,,0246,Avenida Padre Cruz - Quinta das Conchas,T03C - Avenida Padre Cruz - Quinta das Conchas (1ª fase),Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Lumiar,302.97,0.30297139,9196,,14dd5fe8-aa52-4202-9e2a-fee0af362120,389.312863481516
130380,0000378,,0049,Corredor Verde Oriental,Corredor Verde Oriental - Quinta das Flores ligação Rio,Principal,Olivais - Beato,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Marvila,243.69,0.24369215,9196,,8c766cc4-8b3d-4067-93e8-bd4c9ae5a93f,312.925329529425
130382,0000751,,0156,Montado de Monsanto,,Local,,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,São Domingos de Benfica,1393.71,1.39370855,9196,Monsanto,ddaf7a16-b648-4f2b-bcfe-ef7128a80b03,1662.56829257046
130383,0000141,100065,0142,Rua Engº Ferreira Dias,Rua Pardal Monteiro-Rua Eng.º Ferreira Dias,Principal,Olivais - Beato,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Marvila,15.4,0.01539774,9196,Bairro das Amendoeiras,55a90638-388c-41a4-865c-0c58d3b47058,19.718119329117
130385,0000236,35282,0411,Alameda dos Oceanos,,Principal,Marginal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMM,Parque das Nações,1434.91,1.43491213,9196,PU Área Envolvente à Estação do Oriente,ebb1927f-0072-4131-a4ef-2e5baef72e88,1845.29667262229
130386,8217,34187,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,Central,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2013,CML/DMU/DEP,Santo António,116.72,0.11672006,9196,Baixa,074e2b52-512b-45c6-a5c1-e04b6dfdfb66,149.802373850489
130388,0000238,,0284,Corredor do Vale de Alcântara,Corredor Estruturante do Vale de Alcântara - Passagem Inferior,Principal,Alcântara - Pontinha,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2022,CML/DMAEVCE,Campolide,98.61,0.09861181,9196,Vale de Alcântara,e105430d-1db2-43b0-9a2f-17cda41cb436,126.34600635722
130389,0000133,,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2009,CML/DMEVAE,Estrela,100.16,0.10016406,9196,Frente Ribeirinha,229db639-23ce-4674-9c67-5654f6d8e3f7,128.419664298594
130393,158438,102142,0522,Passeio do Sapal,,Local,,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,90.41,0.09041004,9196,Frente Ribeirinha,006ead52-6ed4-4bb2-be2d-9db7bde5ce12,116.287708242824
130394,1260,34582,0661,Rua do Rio Zêzere,Quinta da Paz - Cemitério de Carnide (1ª fase),Complementar,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2016,CML,Carnide,37.85,0.03784792,9196,,73643bae-fe53-4714-b780-52bf59485d24,48.5023085226135
130401,0000163,67047,0648,Largo de São Sebastião da Pedreira,Largo de São Sebastião,Local,,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,32.04,0.03204463,9196,Avenidas Novas,5e37313d-8b0b-41b4-b18b-ca4d820af63b,41.0766132205634
130402,0000166,67042,0648,Rua Doutor António Cândido,Largo de São Sebastião,Local,,Zona de Coexistência,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMU/DEP; SRU,Avenidas Novas,55.81,0.05580531,9196,Avenidas Novas,67eeb7aa-782d-4c4c-8f3a-80c1d2180428,71.5254379886488
130424,0000690,35033,0140,Travessa de Cima dos Quartéis,Bairro de Campo de Ourique - 1ª fase,Local,,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,EMEL,Campo de Ourique,91.79,0.09178638,9196,Bairro de Campo de Ourique,4bee5879-e1c0-4e32-a540-472697b55d41,117.85484427181
130427,0000253,33425,0253,Avenida Dr. Francisco Luís Gomes,Corredor Verde dos Olivais - Pista Ciclável Troço 24B - Parque Urbano dos Olivais/Quinta Conde dos Arcos,Complementar,,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMEVAE,Olivais,474.78,0.47478105,9196,Olivais Norte,563b0c2f-38e1-4ff9-adb4-5b63738d05c1,608.598994150967
